eventId,eventUid,eventName,eventCategory,eventLocation,clubId,clubLogin,clubName,eventAttendees,eventPriceRange,eventButtonLabel,eventBadges,totalTicketsSoldValue,checkbox_id,displayType,registered,waiting_list,eventTags,coHostId,custom_time_instruction,checkin,registrationStatus,printTicket,eventTimezone,ariaEventDetails,ariaEventDetailsWithLocation,parentEventIds,all_results_hidden,hybrid,dayofweek,month,day,year,time,eventDates,hour
300367927,7f99ad22b2505b183d24aac33f430cf7,Consulting Thursday - Spring series,On Campus,TBD,200000640.0,TalentCareers,Talent and Careers,0.0,Unknown,View,On CampusConsultingEmployer Relations - T&C,0.00,300367927.0,event,Unknown,,On CampusConsultingEmployer Relations - T&C,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Consulting Thursday - Spring series. Thursday, 22 February 2024 At 3:30 PM, (GMT+1).","Consulting Thursday - Spring series. Thursday, 22 February 2024 At 3:30 PM, (GMT+1). TBD.",Unknown,,Unknown,Thu,Feb,22.0,2024.0,3:30 PM – 5 PM,Unknown,15.5
300350793,5579528c3b886e51cce5a5e321ea7d15,Case Practice by BCG,On Campus,"IE TOWER, Auditorium",200000640.0,TalentCareers,Talent and Careers,148.0,FREE,Register,On CampusConsulting,0.00,300350793.0,event,Unknown,,On CampusConsulting,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Case Practice by BCG. Thursday, 22 February 2024 At 3:30 PM, (GMT+1).","Case Practice by BCG. Thursday, 22 February 2024 At 3:30 PM, (GMT+1). IE TOWER, Auditorium.",Consulting Thursday - Spring series,,Unknown,Thu,Feb,22.0,2024.0,3:30 PM – 5 PM,Unknown,15.5
300367452,c812aa11d4a3ddb0abfd3ce6ef27fec3,"Workshop: ""Look After Your Mate"" - ONLINE",Online,Online Event Zoom link,300002039.0,IEUMenCo,IEU Counseling,1.0,FREE,Register,"OnlineCommunity / networkingCultureDiversityDiversity, Inclusion and BelongingEducationLGBTUN2030Well-beingWellness / wellbeingWellness / wellbeing - Mental We...Wellness / wellbeing - Physical ...",0.00,300367452.0,event,Unknown,,"OnlineCommunity / networkingCultureDiversityDiversity, Inclusion and BelongingEducationLGBTUN2030Well-beingWellness / wellbeingWellness / wellbeing - Mental We...Wellness / wellbeing - Physical ...",IEU Counseling,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Workshop: “Look After Your Mate“ - ONLINE. Thursday, 22 February 2024 At 3:00 PM, (GMT+1).","Workshop: “Look After Your Mate“ - ONLINE. Thursday, 22 February 2024 At 3:00 PM, (GMT+1). Online Event.",Unknown,,Unknown,Thu,Feb,22.0,2024.0,3 PM – 5 PM,Unknown,15.0
300367453,69579dcfc69b3d5ce6b60f5ac15923a4,"Workshop: ""Look After Your Mate"" - IE TOWER",On Campus,"IE TOWER, Room 20.11",300002039.0,IEUMenCo,IEU Counseling,1.0,FREE,Register,"On CampusCommunity / networkingCultureDiversityDiversity, Inclusion and BelongingEducationLGBTUN2030Well-beingWellness / wellbeingWellness / wellbeing - Mental We...Wellness / wellbeing - Physical ...",0.00,300367453.0,event,Unknown,,"On CampusCommunity / networkingCultureDiversityDiversity, Inclusion and BelongingEducationLGBTUN2030Well-beingWellness / wellbeingWellness / wellbeing - Mental We...Wellness / wellbeing - Physical ...",IEU Counseling,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Workshop: “Look After Your Mate“ - IE TOWER. Thursday, 22 February 2024 At 3:00 PM, (GMT+1).","Workshop: “Look After Your Mate“ - IE TOWER. Thursday, 22 February 2024 At 3:00 PM, (GMT+1). IE TOWER, Room 20.11.",Unknown,,Unknown,Thu,Feb,22.0,2024.0,3 PM – 5 PM,Unknown,15.0
300368083,1bf67bb64aa1bf46f7db170bbda4fcc6,Tutoring Midterm Linear Transformations,On Campus,"IE TOWER, T-08.01",300003074.0,ieMathSC,IE Math Club MIX,0.0,FREE,Register,On Campus,0.00,300368083.0,event,Unknown,,On Campus,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Tutoring Midterm Linear Transformations. Thursday, 22 February 2024 At 1:30 PM, (GMT+1).","Tutoring Midterm Linear Transformations. Thursday, 22 February 2024 At 1:30 PM, (GMT+1). IE TOWER, T-08.01.",Unknown,,Unknown,Thu,Feb,22.0,2024.0,1:30 PM – 5:30 PM,Unknown,13.5
300366475,6c1f063c7891455df771cfe4a98950b1,CA2M Guided Visit in Spanish,Off Campus,"Centro de Arte Dos de Mayo Avda. Constitución 23 28931 Móstoles,Madrid",200000063.0,ieieabc,IE Arts & Business Club,8.0,FREE,Register,Off CampusArts & humanitiesCreativityCultureLuxury goods,0.00,300366475.0,event,Unknown,,Off CampusArts & humanitiesCreativityCultureLuxury goods,0,Unknown,0.4375,12 Spots Left,Unknown,(GMT+1),"CA2M Guided Visit in Spanish. Thursday, 22 February 2024 At 11:00 AM, (GMT+1).","CA2M Guided Visit in Spanish. Thursday, 22 February 2024 At 11:00 AM, (GMT+1). Centro de Arte Dos de Mayo Avda. Constitución 23 28931 Móstoles,Madrid.",Unknown,,Unknown,Thu,Feb,22.0,2024.0,11 AM – 12:30 PM,Unknown,11.0
300368044,9037be42e9ed6ba94d280095d8773fbf,IE FUN FOOTBALL WEDNESDAYS,Off Campus,"Vicente del Bosque facilities, Av. de Monforte de Lemos, 13, 28029 Madrid",200000114.0,iefootball,IE Football Club,20.0,FREE,Register,Off CampusSports,0.00,300368044.0,event,Unknown,,Off CampusSports,Sports & Well-Being,Unknown,0.4375,Waiting List,Unknown,(GMT+1),"IE FUN FOOTBALL WEDNESDAYS. Wednesday, 21 February 2024 At 10:00 PM, (GMT+1).","IE FUN FOOTBALL WEDNESDAYS. Wednesday, 21 February 2024 At 10:00 PM, (GMT+1). Vicente del Bosque facilities, Av. de Monforte de Lemos, 13, 28029 Madrid.",Unknown,,Unknown,Wed,Feb,21.0,2024.0,10 PM – 11 PM,Unknown,22.0
300367954,7d862a1a65de0e38b81b34107c5bdd0b,Cooking Masterclass: Culinary Fiesta 2024!,On Campus,"Modesto Lafuente, 71",300016815.0,ierssociety,IE Russian Speaking Society MIX,3.0,€12,Register,On CampusCommunity / networkingCultureFood & beverage / gastronomy,36.00,300367954.0,event,Unknown,,On CampusCommunity / networkingCultureFood & beverage / gastronomy,IE Campus Life,Unknown,0.4375,29 Spots Left,Unknown,(GMT+1),"Cooking Masterclass: Culinary Fiesta 2024! Wednesday, 21 February 2024 At 8:30 PM, (GMT+1).","Cooking Masterclass: Culinary Fiesta 2024! Wednesday, 21 February 2024 At 8:30 PM, (GMT+1). Modesto Lafuente, 71.",Unknown,,Unknown,Wed,Feb,21.0,2024.0,8:30 PM – 11:30 PM,Unknown,20.5
300367617,d9abcb21244321411e6654948a6ae192,Ravioli Blind Tasting w/ RELLENO + Talk with founder,Off Campus,Relleno,300016433.0,iehospitality,IE Hospitality Business Club,52.0,FREE,Register,Off Campus,0.00,300367617.0,event,Unknown,,Off Campus,IE Campus Life,Unknown,0.4375,3 Spots Left,Unknown,(GMT+1),"Ravioli Blind Tasting w slash RELLENO plus Talk with founder. Wednesday, 21 February 2024 At 7:00 PM, (GMT+1).","Ravioli Blind Tasting w slash RELLENO plus Talk with founder. Wednesday, 21 February 2024 At 7:00 PM, (GMT+1). Relleno.",Unknown,,Unknown,Wed,Feb,21.0,2024.0,7 PM – 9 PM,Unknown,19.0
300367961,227bf316e8518c4ed886682975e2ae1e,Studio 67 Visit & Reception,Off Campus,Studio 67,200000063.0,ieieabc,IE Arts & Business Club,14.0,FREE,Register,Off CampusArts & humanitiesCommunicationCommunity / networkingCreativityCultureCultureLuxury goods,0.00,300367961.0,event,Unknown,,Off CampusArts & humanitiesCommunicationCommunity / networkingCreativityCultureCultureLuxury goods,"IE Campus Life, IE Creativity Center",Unknown,0.4375,26 Spots Left,Unknown,(GMT+1),"Studio 67 Visit and Reception. Wednesday, 21 February 2024 At 7:00 PM, (GMT+1).","Studio 67 Visit and Reception. Wednesday, 21 February 2024 At 7:00 PM, (GMT+1). Studio 67.",Unknown,,Unknown,Wed,Feb,21.0,2024.0,7 PM – 8 PM,Unknown,19.0
300366383,fde4686853b160a67df680b3de852db7,HIP HOP DANCE CLUB 1,Off Campus,Creativity Center/ Casa de la Moneda,300001855.0,iedanceSG,IE Dance Club SC,13.0,FREE,Register,Off CampusAlumni eventsCreativity Center,0.00,300366383.0,event,Unknown,,Off CampusAlumni eventsCreativity Center,IE Creativity Center,Unknown,0.4375,Unknown,Unknown,(GMT+1),"HIP HOP DANCE CLUB 1. Wednesday, 21 February 2024 At 7:00 PM, (GMT+1).","HIP HOP DANCE CLUB 1. Wednesday, 21 February 2024 At 7:00 PM, (GMT+1). Creativity Center slash Casa de la Moneda.",Unknown,,Unknown,Wed,Feb,21.0,2024.0,7 PM – 8:30 PM,Unknown,19.0
300367595,b66ccc8850c4101ed91e122515420511,Speed Dating for Entrepreneurs,On Campus,"IE TOWER, T-HUB Floor 10 (The Garden)",200000072.0,ieentrepreneurship,IE Entrepreneurship Club,32.0,FREE,Register,On CampusEntrepreneurship,0.00,300367595.0,event,Unknown,,On CampusEntrepreneurship,"IE Campus Life, IE Entrepreneurship & Innovation Center",Unknown,0.4375,Waiting List,Unknown,(GMT+1),"Speed Dating for Entrepreneurs. Wednesday, 21 February 2024 At 7:00 PM, (GMT+1).","Speed Dating for Entrepreneurs. Wednesday, 21 February 2024 At 7:00 PM, (GMT+1). IE TOWER, T-HUB Floor 10 ( The Garden ) .",Unknown,,Unknown,Wed,Feb,21.0,2024.0,7 PM – 8:30 PM,Unknown,19.0
300367470,e48d0df4d3755a53fcbd049843062460,Get Involved with Entrepreneurship!,On Campus,"MARIA DE MOLINA, 31, AREA 31",300002413.0,ieeic,IE Entrepreneurship & Innovation Center,170.0,FREE,Register,On CampusEntrepreneurshipHuman Resources,0.00,300367470.0,event,Unknown,,On CampusEntrepreneurshipHuman Resources,"IE Entrepreneurship & Innovation Center, IE Startup Experience",Unknown,0.4375,Unknown,Unknown,(GMT+1),"Get Involved with Entrepreneurship! Wednesday, 21 February 2024 At 7:00 PM, (GMT+1).","Get Involved with Entrepreneurship! Wednesday, 21 February 2024 At 7:00 PM, (GMT+1). MARIA DE MOLINA, 31, AREA 31.",Unknown,,hybrid,Wed,Feb,21.0,2024.0,7 PM – 9 PM,Unknown,19.0
300367663,5214632d7c100b304771f45b0f06b07a,Embracing Innovation: A Journey with Adriana Osorio,Hybrid,"MARIA DE MOLINA, 31, MM-102 Zoom link",300002695.0,ieproduct,IE Product Club,47.0,FREE,Register,HybridAgile/ ScrumEntrepreneurshipInnovation & ICTMaría Molina 31Tech & Data,0.00,300367663.0,event,Unknown,,HybridAgile/ ScrumEntrepreneurshipInnovation & ICTMaría Molina 31Tech & Data,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Embracing Innovation: A Journey with Adriana Osorio. Wednesday, 21 February 2024 At 6:00 PM, (GMT+1).","Embracing Innovation: A Journey with Adriana Osorio. Wednesday, 21 February 2024 At 6:00 PM, (GMT+1). MARIA DE MOLINA, 31, MM-102.",Unknown,,hybrid,Wed,Feb,21.0,2024.0,6 PM – 7 PM,Unknown,18.0
300367955,2aeb4bdb1604d190d4b451162f351d0c,Excel Workshop: Visualizations and Dashboards,Hybrid,Private Location (register to display),200000066.0,iecapitalmarkets,IE Finance and Capital Markets Club,21.0,FREE,Register,HybridEducationIE Tower,0.00,300367955.0,event,Unknown,,HybridEducationIE Tower,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Excel Workshop: Visualizations and Dashboards. Wednesday, 21 February 2024 At 6:00 PM, (GMT+1).","Excel Workshop: Visualizations and Dashboards. Wednesday, 21 February 2024 At 6:00 PM, (GMT+1). Private Location ( register to display ) .",Unknown,,hybrid,Wed,Feb,21.0,2024.0,6 PM – 7 PM,Unknown,18.0
300367661,95c142d05bff5965a128a1342448bae1,Exploring the Undervalued Facts about Bulgaria,On Campus,IE TOWER,300020641.0,iebulgariaclub,IE Bulgaria Club,12.0,FREE,Register,On Campus,0.00,300367661.0,event,Unknown,,On Campus,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Exploring the Undervalued Facts about Bulgaria. Wednesday, 21 February 2024 At 6:00 PM, (GMT+1).","Exploring the Undervalued Facts about Bulgaria. Wednesday, 21 February 2024 At 6:00 PM, (GMT+1). IE TOWER.",Unknown,,Unknown,Wed,Feb,21.0,2024.0,6 PM – 7:30 PM,Unknown,18.0
300252940,f0d1b83e87421b320c9ebfbe993dfb62,Music Wednesday at the IE Tower!,On Campus,"IE TOWER, Piano Lounge ( Tower, floor -4)",200000131.0,iecampuslife,IE Campus Life,59.0,FREE,Register,On CampusArts & humanitiesCommunity / networking,0.00,300252940.0,event,Unknown,,On CampusArts & humanitiesCommunity / networking,"IE Music Club, IE Creativity Center , IE Foundation, IE School of Humanities",Unknown,0.4375,Unknown,Unknown,(GMT+1),"Music Wednesday at the IE Tower! Wednesday, 21 February 2024 At 6:00 PM, (GMT+1).","Music Wednesday at the IE Tower! Wednesday, 21 February 2024 At 6:00 PM, (GMT+1). IE TOWER, Piano Lounge ( Tower, floor -4 ) .",Unknown,,Unknown,Wed,Feb,21.0,2024.0,6 PM – 8 PM,Unknown,18.0
300366445,f60c49ccc1b4fc74b21b6707988ba639,Weekly Art Session,On Campus,"IE TOWER, Art Room (level -4)",300000069.0,iearts,IE Arts Club,15.0,FREE,Register,On CampusArts & humanitiesCreativityCreativity CenterWell-being,0.00,300366445.0,event,Unknown,,On CampusArts & humanitiesCreativityCreativity CenterWell-being,IE Creativity Center,Unknown,0.4375,5 Spots Left,Unknown,(GMT+1),"Weekly Art Session. Wednesday, 21 February 2024 At 6:00 PM, (GMT+1).","Weekly Art Session. Wednesday, 21 February 2024 At 6:00 PM, (GMT+1). IE TOWER, Art Room ( level -4 ) .",Unknown,,Unknown,Wed,Feb,21.0,2024.0,6 PM – 8 PM,Unknown,18.0
300368017,8b1f8d929960cffed438c2c1c5938b14,"MBB Interview Tips, Tricks, & Pitfalls",Online,Online Event,200000068.0,ieconsulting,IE Consulting Club,50.0,FREE,Register,OnlineConsulting,0.00,300368017.0,event,Unknown,,OnlineConsulting,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"MBB Interview Tips, Tricks, and Pitfalls. Wednesday, 21 February 2024 At 5:30 PM, (GMT+1).","MBB Interview Tips, Tricks, and Pitfalls. Wednesday, 21 February 2024 At 5:30 PM, (GMT+1). Online Event.",Unknown,,Unknown,Wed,Feb,21.0,2024.0,5:30 PM – 6:30 PM,Unknown,17.5
300367625,4ca5854ff245d2f08e5ce3eb9b86f555,Chat GPT Workshop - Data Analysis,On Campus,"MARIA DE MOLINA, 31 BIS, MM-203",300003097.0,ieaidrivenleadersclubSG,IE AI-Driven Leaders Club,97.0,FREE,Register,On CampusEd Tech,0.00,300367625.0,event,Unknown,,On CampusEd Tech,IE Campus Life,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Chat GPT Workshop - Data Analysis. Wednesday, 21 February 2024 At 5:00 PM, (GMT+1).","Chat GPT Workshop - Data Analysis. Wednesday, 21 February 2024 At 5:00 PM, (GMT+1). MARIA DE MOLINA, 31 BIS, MM-203.",Unknown,,hybrid,Wed,Feb,21.0,2024.0,5 PM – 6:30 PM,Unknown,17.0
300367755,74b06910517cdc2e739168738bb21e93,Creative Writing Session,On Campus,"IE TOWER, 09.04",300002773.0,iecreativewriting,IE Creative Writing Club,6.0,FREE,Register,On CampusCreativityIE Tower,0.00,300367755.0,event,Unknown,,On CampusCreativityIE Tower,"IE Campus Life, IE Creativity Center",Unknown,0.4375,9 Spots Left,Unknown,(GMT+1),"Creative Writing Session. Wednesday, 21 February 2024 At 4:30 PM, (GMT+1).","Creative Writing Session. Wednesday, 21 February 2024 At 4:30 PM, (GMT+1). IE TOWER, 09.04.",Unknown,,Unknown,Wed,Feb,21.0,2024.0,4:30 PM – 5:30 PM,Unknown,16.5
300358664,c4dae23ce7b4c9397f3e464defc058d1,Careers Info Session for LATAM,Online,Online Event Zoom link,300002411.0,tcalumni,Talent & Careers for Alumni,54.0,FREE,Register,OnlineAlumni events,0.00,300358664.0,event,Unknown,,OnlineAlumni events,Talent and Careers,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Careers Info Session for LATAM. Wednesday, 21 February 2024 At 3:30 PM, (GMT+1).","Careers Info Session for LATAM. Wednesday, 21 February 2024 At 3:30 PM, (GMT+1). Online Event.",Unknown,,Unknown,Wed,Feb,21.0,2024.0,3:30 PM – 4:30 PM,Unknown,15.5
300366607,c94d644f22941677aef855416fbfd221,Career Practice: Group Dynamic Simulation,On Campus,Private Location (register to display),200000640.0,TalentCareers,Talent and Careers,14.0,FREE,Register,On CampusGroup Dynamics Simulation - T&C,0.00,300366607.0,event,Unknown,,On CampusGroup Dynamics Simulation - T&C,0,Unknown,0.4375,Waiting List,Unknown,(GMT+1),"Career Practice: Group Dynamic Simulation. Wednesday, 21 February 2024 At 2:00 PM, (GMT+1).","Career Practice: Group Dynamic Simulation. Wednesday, 21 February 2024 At 2:00 PM, (GMT+1). Private Location ( register to display ) .",Unknown,,Unknown,Wed,Feb,21.0,2024.0,2 PM – 3:30 PM,Unknown,14.0
300367384,d43f0f5373789d21db2803230f5ab168,By Invitation Only: Student Leaders Cocktail Mixer: Masters Event,On Campus,Private Location (register to display),200000131.0,iecampuslife,IE Campus Life,71.0,FREE,Register,On CampusMaría de Molina 31 BisMaría Molina 31Serrano 99-101Velázquez 130,0.00,300367384.0,event,Unknown,,On CampusMaría de Molina 31 BisMaría Molina 31Serrano 99-101Velázquez 130,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"By Invitation Only: Student Leaders Cocktail Mixer: Masters Event. Wednesday, 21 February 2024 At 2:00 PM, (GMT+1).","By Invitation Only: Student Leaders Cocktail Mixer: Masters Event. Wednesday, 21 February 2024 At 2:00 PM, (GMT+1). Private Location ( register to display ) .",Unknown,,Unknown,Wed,Feb,21.0,2024.0,2 PM – 3 PM,Unknown,14.0
300367575,06832b90fde6d84f6bb1d11969aed889,"Strategies for Sustainable Global Transformation: Intersecting Economies, Impact Investment and Policy",On Campus,"IE TOWER, T-19.02",300002675.0,GPAUndergradstudents,"IE School of Politics, Economics and Global Affairs",69.0,FREE,Register,On CampusGlobal affairs / international r...Sustainability,0.00,300367575.0,event,Unknown,,On CampusGlobal affairs / international r...Sustainability,IE SDGs Club,Unknown,0.4375,6 Spots Left,Unknown,(GMT+1),"Strategies for Sustainable Global Transformation: Intersecting Economies, Impact Investment and Policy. Wednesday, 21 February 2024 At 1:00 PM, (GMT+1).","Strategies for Sustainable Global Transformation: Intersecting Economies, Impact Investment and Policy. Wednesday, 21 February 2024 At 1:00 PM, (GMT+1). IE TOWER, T-19.02.",Unknown,,Unknown,Wed,Feb,21.0,2024.0,1 PM – 2:30 PM,Unknown,13.0
300360276,cd15045abd1c390320e31a00b616fb6e,"MARCOM Speaker Series: Alfonso Formariz, CEO of Havas Health&You",Hybrid,"Velázquez 130, V-Hub Zoom link",300003025.0,iebusinessmasters,IE Business Masters (current students),35.0,FREE,Register,Hybrid,0.00,300360276.0,event,Unknown,,Hybrid,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"MARCOM Speaker Series: Alfonso Formariz, CEO of Havas Health and You. Wednesday, 21 February 2024 At 12:00 PM, (GMT+1).","MARCOM Speaker Series: Alfonso Formariz, CEO of Havas Health and You. Wednesday, 21 February 2024 At 12:00 PM, (GMT+1). Velázquez 130, V-Hub.",MARCOM Speaker Series,,hybrid,Wed,Feb,21.0,2024.0,12 PM – 1 PM,Unknown,12.0
300368026,1792aae5f78b051df4a22e849ef098fd,Optitrack Motion Tracking Work Shop,On Campus,"IE TOWER, 5th floor, Robotics Lab",300003041.0,ieroboticsai,IE Robotics & AI Club,3.0,FREE,Register,On CampusAlumni events,0.00,300368026.0,event,Unknown,,On CampusAlumni events,0,Unknown,0.4375,17 Spots Left,Unknown,(GMT+1),"Optitrack Motion Tracking Work Shop. Wednesday, 21 February 2024 At 10:00 AM, (GMT+1).","Optitrack Motion Tracking Work Shop. Wednesday, 21 February 2024 At 10:00 AM, (GMT+1). IE TOWER, 5th floor, Robotics Lab.",Unknown,,Unknown,Wed,Feb,21.0,2024.0,10 AM – 1 PM,Unknown,10.0
300348194,a8c74cbb2ff8857510c62009504c29cd,Segovia Basketball Women's Practice,Off Campus,La Lastrilla,300002888.0,iesportswellbeing,Sports & Well-Being,0.0,FREE,Register,Off CampusSegovia CampusSportsSports Area (Segovia),0.00,300348194.0,event,Unknown,,Off CampusSegovia CampusSportsSports Area (Segovia),0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Segovia Basketball Women’s Practice. Tuesday, 20 February 2024 At 9:30 PM, (GMT+1).","Segovia Basketball Women’s Practice. Tuesday, 20 February 2024 At 9:30 PM, (GMT+1). La Lastrilla.",Unknown,,Unknown,Tue,Feb,20.0,2024.0,9:30 PM – 11 PM,Unknown,21.5
300367437,62fd25f88109b08d833d7cb7ef78a07e,DACH Chalet Night 2.0,Off Campus,La Fondue de Tell,300001960.0,ieDACH,IE DACH Club,21.0,FREE,Register,"Off CampusDiversity, Inclusion and Belonging",0.00,300367437.0,event,Unknown,,"Off CampusDiversity, Inclusion and Belonging",IE Campus Life,Unknown,0.4375,Waiting List,Unknown,(GMT+1),"DACH Chalet Night 2.0. Tuesday, 20 February 2024 At 8:30 PM, (GMT+1).","DACH Chalet Night 2.0. Tuesday, 20 February 2024 At 8:30 PM, (GMT+1). La Fondue de Tell.",Unknown,,Unknown,Tue,Feb,20.0,2024.0,8:30 PM – 11:30 PM,Unknown,20.5
300334245,47bd23ff097a12d137d17a2d3b3fd944,Segovia Swimming Practice,Off Campus,La Lastrilla,300002888.0,iesportswellbeing,Sports & Well-Being,6.0,FREE,Register,Off CampusSegovia CampusSportsSports Area (Segovia),0.00,300334245.0,event,Unknown,,Off CampusSegovia CampusSportsSports Area (Segovia),0,Unknown,0.4375,Waiting List,Unknown,(GMT+1),"Segovia Swimming Practice. Tuesday, 20 February 2024 At 8:00 PM, (GMT+1).","Segovia Swimming Practice. Tuesday, 20 February 2024 At 8:00 PM, (GMT+1). La Lastrilla.",Unknown,,Unknown,Tue,Feb,20.0,2024.0,8 PM – 9 PM,Unknown,20.0
300316746,6e00957562e48ecdb02a12a525594c38,Tuesday Weekly Running Practices,Off Campus,Private Location (register to display),300002813.0,ierunners,IE Runners Club MIX,17.0,FREE,Register,Off CampusAthletic CenterOutdoor activitiesSportsWellness / wellbeing - Mental We...Wellness / wellbeing - Physical ...,0.00,300316746.0,event,Unknown,,Off CampusAthletic CenterOutdoor activitiesSportsWellness / wellbeing - Mental We...Wellness / wellbeing - Physical ...,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Tuesday Weekly Running Practices. Tuesday, 20 February 2024 At 7:00 PM, (GMT+1).","Tuesday Weekly Running Practices. Tuesday, 20 February 2024 At 7:00 PM, (GMT+1). Private Location ( register to display ) .",Weekly Running Practices,,Unknown,Tue,Feb,20.0,2024.0,7 PM – 8 PM,Unknown,19.0
